"CubeId";"auvekoma"
"PublishingDate";"2025-03-24 09:00"

"Date";"D0";"D1";"Value"
"2009";"P";"K1";"93326.745"
"2009";"P";"D";"109005.67615927"
"2009";"P";"T4";"1028491.3033551"
"2009";"P";"T5";"724013.86283447"
"2009";"P";"N0";"16029.90183447"
"2009";"P";"TB1";"707590.365"
"2009";"P";"VGB";"442381"
"2009";"P";"VGK";"263252"
"2009";"P";"OH0";
"2009";"P";"US0";"393.596"
"2009";"P";"T6";"231882.6"
"2009";"P";"N1";
"2009";"P";"OH1";"1415.8"
"2009";"P";"US1";"230466.8"
"2009";"P";"UP";"72594.84052063"
"2009";"N";"T0";"686392.27574417"
"2009";"N";"T1";"344268.59731287"
"2009";"N";"T2";"337693.08810867"
"2009";"N";"D";"-770.82637416"
"2009";"N";"T4";"-134462.8077907"
"2009";"N";"T7";"139664.2244875"
"2010";"A";"T0";"3452524.65505803"
"2010";"A";"T1";"1206170.621"
"2010";"A";"B0";"929147.121"
"2010";"A";"K0";"277023.5"
"2010";"A";"T2";"1090109.20559225"
"2010";"A";"S0T";"675394.28259225"
"2010";"A";"STK";"59290.589"
"2010";"A";"STL";"616103.69359225"
"2010";"A";"T3";"414714.923"
"2010";"A";"A";"201530.512"
"2010";"A";"K1";"213184.411"
"2010";"A";"D";"115732.68030134"
"2010";"A";"T4";"788066.60827133"
"2010";"A";"T5";"501244.92339018"
"2010";"A";"N0";"1067.46433253"
"2010";"A";"TB1";"395065"
"2010";"A";"FGB";"348713"
"2010";"A";"OH0";"17.4"
"2010";"A";"US0";"105095.05905765"
"2010";"A";"T6";"285687.1524834"
"2010";"A";"N1";"300.3524834"
"2010";"A";"TB2";"145096"
"2010";"A";"FGK";"145096"
"2010";"A";"OH1";"437.6"
"2010";"A";"US1";"139853.2"
"2010";"A";"UA";"1134.53239775"
"2010";"A";"T7";"252445.53989311"
"2010";"A";"G";"43987.90253325"
"2010";"A";"RIWF";"1067.66972703"
"2010";"A";"S1";"4670.33994208"
"2010";"A";"T8";"202742.17931325"
"2010";"A";"W";"201884.95822504"
"2010";"A";"BE";"857.22108821"
"2010";"A";"U";"-22.5516225"
"2010";"P";"T0";"2753463.96986607"
"2010";"P";"T1";"834927.76117516"
"2010";"P";"B0";"603480.96117516"
"2010";"P";"K0";"231446.8"
"2010";"P";"T2";"830579.59643228"
"2010";"P";"S0T";"96920.18"
"2010";"P";"STK";"35155.342"
"2010";"P";"STL";"61764.838"
"2010";"P";"T3";"733659.41643228"
"2010";"P";"A";"646309.70743228"
"2010";"P";"K1";"87349.709"
"2010";"P";"D";"114844.3000136"
"2010";"P";"T4";"973112.31224503"
"2010";"P";"T5";"662842.36315135"
"2010";"P";"N0";"16769.26965135"
"2010";"P";"TB1";"644816.2785"
"2010";"P";"VGB";"391544"
"2010";"P";"VGK";"250626"
"2010";"P";"OH0";
"2010";"P";"US0";"1256.815"
"2010";"P";"T6";"236500.4"
"2010";"P";"N1";
"2010";"P";"OH1";"1531.8"
"2010";"P";"US1";"234968.6"
"2010";"P";"UP";"73769.54909368"
"2010";"N";"T0";"699060.68519196"
"2010";"N";"T1";"371242.85982484"
"2010";"N";"T2";"259529.60915997"
"2010";"N";"D";"888.38028774"
"2010";"N";"T4";"-185045.7039737"
"2010";"N";"T7";"252445.53989311"
"2011";"A";"T0";"3576136.105495"
"2011";"A";"T1";"1278790.75993142"
"2011";"A";"B0";"966430.95993142"
"2011";"A";"K0";"312359.8"
"2011";"A";"T2";"1054713.93646978"
"2011";"A";"S0T";"653904.05246978"
"2011";"A";"STK";"60531.533"
"2011";"A";"STL";"593372.51946978"
"2011";"A";"T3";"400809.884"
"2011";"A";"A";"207530.193"
"2011";"A";"K1";"193279.691"
"2011";"A";"D";"125899.73340356"
"2011";"A";"T4";"805337.88406034"
"2011";"A";"T5";"505413.07692848"
"2011";"A";"N0";"14972.69197643"
"2011";"A";"TB1";"391269"
"2011";"A";"FGB";"350683"
"2011";"A";"OH0";"18.4"
"2011";"A";"US0";"99152.98495205"
"2011";"A";"T6";"299030.77473411"
"2011";"A";"N1";"301.37473411"
"2011";"A";"TB2";"148013"
"2011";"A";"FGK";"148013"
"2011";"A";"OH1";"797.4"
"2011";"A";"US1";"149919"
"2011";"A";"UA";"894.03239775"
"2011";"A";"T7";"311393.7916299"
"2011";"A";"G";"49379.94087826"
"2011";"A";"RIWF";"3134.5257471"
"2011";"A";"S1";"4621.21848761"
"2011";"A";"T8";"254254.36804856"
"2011";"A";"W";"224472.03438385"
"2011";"A";"BE";"29782.33366471"
"2011";"A";"U";"3.73846837"
"2011";"P";"T0";"2829954.5344466"
"2011";"P";"T1";"915933.60920167"
"2011";"P";"B0";"673239.30920167"
"2011";"P";"K0";"242694.3"
"2011";"P";"T2";"744673.19938584"
"2011";"P";"S0T";"74639.631"
"2011";"P";"STK";"9259.595"
"2011";"P";"STL";"65380.036"
"2011";"P";"T3";"670033.56838584"
"2011";"P";"A";"584814.71838584"
"2011";"P";"K1";"85218.85"
"2011";"P";"D";"128989.7715"
"2011";"P";"T4";"1040357.95435908"
"2011";"P";"T5";"728086.94520734"
"2011";"P";"N0";"23667.56270734"
"2011";"P";"TB1";"703777.9725"
"2011";"P";"VGB";"414734"
"2011";"P";"VGK";"285816"
"2011";"P";"OH0";
"2011";"P";"US0";"641.41"
"2011";"P";"T6";"235818.4"
"2011";"P";"N1";
"2011";"P";"OH1";"1162.1"
"2011";"P";"US1";"234656.3"
"2011";"P";"UP";"76452.60915174"
"2011";"N";"T0";"746181.57104841"
"2011";"N";"T1";"362857.15072975"
"2011";"N";"T2";"310040.73708394"
"2011";"N";"D";"-3090.03809644"
"2011";"N";"T4";"-235020.07029874"
"2011";"N";"T7";"311393.7916299"
"2012";"A";"T0";"3840166.97781388"
"2012";"A";"T1";"1345455.83893142"
"2012";"A";"B0";"1021135.03893142"
"2012";"A";"K0";"324320.8"
"2012";"A";"T2";"1123427.23521916"
"2012";"A";"S0T";"678235.73821916"
"2012";"A";"STK";"61268.455"
"2012";"A";"STL";"616967.28321916"
"2012";"A";"T3";"445191.497"
"2012";"A";"A";"234747.871"
"2012";"A";"K1";"210443.626"
"2012";"A";"D";"112777.5007485"
"2012";"A";"T4";"773505.0813824"
"2012";"A";"T5";"451744.67759313"
"2012";"A";"N0";"5012.61561713"
"2012";"A";"TB1";"357563"
"2012";"A";"FGB";"325456"
"2012";"A";"OH0";"18.1"
"2012";"A";"US0";"89150.961976"
"2012";"A";"T6";"320775.27139152"
"2012";"A";"N1";"279.07139152"
"2012";"A";"TB2";"162127"
"2012";"A";"FGK";"162127"
"2012";"A";"OH1";"842.5"
"2012";"A";"US1";"157526.7"
"2012";"A";"UA";"985.13239775"
"2012";"A";"T7";"485001.3215324"
"2012";"A";"G";"50771.50561342"
"2012";"A";"RIWF";"2804.17307487"
"2012";"A";"S1";"4249.16364388"
"2012";"A";"T8";"427196.28801213"
"2012";"A";"W";"341886.63066713"
"2012";"A";"BE";"85309.657345"
"2012";"A";"U";"-19.8088119"
"2012";"P";"T0";"3159603.07662179"
"2012";"P";"T1";"970296.76694393"
"2012";"P";"B0";"696876.26694393"
"2012";"P";"K0";"273420.5"
"2012";"P";"T2";"963137.79279924"
"2012";"P";"S0T";"90094.1"
"2012";"P";"STK";"8109.962"
"2012";"P";"STL";"81984.138"
"2012";"P";"T3";"873043.69279924"
"2012";"P";"A";"773591.45979924"
"2012";"P";"K1";"99452.233"
"2012";"P";"D";"112518.61904232"
"2012";"P";"T4";"1113649.8978363"
"2012";"P";"T5";"800099.95285501"
"2012";"P";"N0";"49466.50185501"
"2012";"P";"TB1";"749838.815"
"2012";"P";"VGB";"405826"
"2012";"P";"VGK";"341643"
"2012";"P";"OH0";
"2012";"P";"US0";"794.636"
"2012";"P";"T6";"234148.5"
"2012";"P";"N1";
"2012";"P";"OH1";"914.6"
"2012";"P";"US1";"233233.9"
"2012";"P";"UP";"79401.44498129"
"2012";"N";"T0";"680563.9011921"
"2012";"N";"T1";"375159.07198749"
"2012";"N";"T2";"160289.44241992"
"2012";"N";"D";"258.88170618"
"2012";"N";"T4";"-340144.8164539"
"2012";"N";"T7";"485001.3215324"
"2013";"A";"T0";"3887377.5936469"
"2013";"A";"T1";"1300379.86793142"
"2013";"A";"B0";"977748.26793142"
"2013";"A";"K0";"322631.6"
"2013";"A";"T2";"1158151.48510818"
"2013";"A";"S0T";"647111.95410818"
"2013";"A";"STK";"61184.207"
"2013";"A";"STL";"585927.74710818"
"2013";"A";"T3";"511039.531"
"2013";"A";"A";"276150.856"
"2013";"A";"K1";"234888.675"
"2013";"A";"D";"90653.00618165"
"2013";"A";"T4";"860828.74303159"
"2013";"A";"T5";"520669.37816854"
"2013";"A";"N0";"8069.916935"
"2013";"A";"TB1";"399621"
"2013";"A";"FGB";"371102"
"2013";"A";"OH0";"6.7"
"2013";"A";"US0";"112971.76123354"
"2013";"A";"T6";"339170.8324653"
"2013";"A";"N1";"244.2324653"
"2013";"A";"TB2";"174088"
"2013";"A";"FGK";"174088"
"2013";"A";"OH1";"825.3"
"2013";"A";"US1";"164013.3"
"2013";"A";"UA";"988.53239775"
"2013";"A";"T7";"477364.49139406"
"2013";"A";"G";"35564.96163437"
"2013";"A";"RIWF";"2295.38419036"
"2013";"A";"S1";"4293.89450471"
"2013";"A";"T8";"435204.60077985"
"2013";"A";"W";"366745.69769112"
"2013";"A";"BE";"68458.90308873"
"2013";"A";"U";"5.65028477"
"2013";"P";"T0";"3329988.45157887"
"2013";"P";"T1";"965925.3633233"
"2013";"P";"B0";"716594.5633233"
"2013";"P";"K0";"249330.8"
"2013";"P";"T2";"1127593.02534823"
"2013";"P";"S0T";"90023.77"
"2013";"P";"STK";"9276.779"
"2013";"P";"STL";"80746.991"
"2013";"P";"T3";"1037569.25534823"
"2013";"P";"A";"952883.78634823"
"2013";"P";"K1";"84685.469"
"2013";"P";"D";"87137"
"2013";"P";"T4";"1149333.06290734"
"2013";"P";"T5";"819301.2046601"
"2013";"P";"N0";"53289.1786601"
"2013";"P";"TB1";"765604.19"
"2013";"P";"VGB";"399772"
"2013";"P";"VGK";"362236"
"2013";"P";"OH0";
"2013";"P";"US0";"407.836"
"2013";"P";"T6";"246993.32883"
"2013";"P";"N1";
"2013";"P";"OH1";"681.8"
"2013";"P";"US1";"246311.52883"
"2013";"P";"UP";"83038.52941724"
"2013";"N";"T0";"557389.14206803"
"2013";"N";"T1";"334454.50460812"
"2013";"N";"T2";"30558.45975995"
"2013";"N";"D";"3516.00618165"
"2013";"N";"T4";"-288504.31987575"
"2013";"N";"T7";"477364.49139406"
"2014";"A";"T0";"4189592.14294513"
"2014";"A";"T1";"1418290.0764877"
"2014";"A";"B0";"957556.18270553"
"2014";"A";"K0";"460733.89378218"
"2014";"A";"T2";"1238420.12511246"
"2014";"A";"S0T";"670756.08482535"
"2014";"A";"STK";"58907.44927492"
"2014";"A";"STL";"611848.63555043"
"2014";"A";"T3";"567664.04028711"
"2014";"A";"A";"293189.28728711"
"2014";"A";"K1";"274474.753"
"2014";"A";"D";"103122.55875471"
"2014";"A";"T4";"888558.82053643"
"2014";"A";"T5";"490035.7122325"
"2014";"A";"N0";"14932.04208876"
"2014";"A";"TB1";"369026.12"
"2014";"A";"FGB";"339659"
"2014";"A";"OH0";"6.62"
"2014";"A";"US0";"106070.93014374"
"2014";"A";"T6";"383220.30491702"
"2014";"A";"N1";"213.31324837"
"2014";"A";"TB2";"191120"
"2014";"A";"FGK";"191120"
"2014";"A";"OH1";"802.66"
"2014";"A";"US1";"191084.33166865"
"2014";"A";"UA";"15302.80338691"
"2014";"A";"T7";"541200.56205382"
"2014";"A";"G";"39629.62133313"
"2014";"A";"RIWF";"2037.32704323"
"2014";"A";"S1";"4413.78577845"
"2014";"A";"T8";"495130.36466417"
"2014";"A";"W";"472796.95628958"
"2014";"A";"BE";"22333.40837459"
"2014";"A";"U";"-10.53676516"
"2014";"P";"T0";"3677136.21569417"
"2014";"P";"T1";"1213898.80749705"
"2014";"P";"B0";"783680.98521"
"2014";"P";"K0";"430217.82228705"
"2014";"P";"T2";"1210692.50876892"
"2014";"P";"S0T";"92368.79858245"
"2014";"P";"STK";"7625.33856088"
"2014";"P";"STL";"84743.46002156"
"2014";"P";"T3";"1118323.71018648"
"2014";"P";"A";"1022898.86218648"
"2014";"P";"K1";"95424.848"
"2014";"P";"D";"104708.94587113"
"2014";"P";"T4";"1147835.95355706"
"2014";"P";"T5";"821749.79606388"
"2014";"P";"N0";"74747.75306388"
"2014";"P";"TB1";"746346.34"
"2014";"P";"VGB";"352079"
"2014";"P";"VGK";"392061"
"2014";"P";"OH0";
"2014";"P";"US0";"655.703"
"2014";"P";"T6";"229357.96108952"
"2014";"P";"N1";
"2014";"P";"OH1";"604.16"
"2014";"P";"US1";"228753.80108952"
"2014";"P";"UP";"96728.19640367"
"2014";"N";"T0";"512455.92725096"
"2014";"N";"T1";"204391.26899066"
"2014";"N";"T2";"27727.61634353"
"2014";"N";"D";"-1586.38711642"
"2014";"N";"T4";"-259277.13302063"
"2014";"N";"T7";"541200.56205382"
"2015";"A";"T0";"4335425.3321202"
"2015";"A";"T1";"1551458.28169176"
"2015";"A";"B0";"1051161.52025262"
"2015";"A";"K0";"500296.76143914"
"2015";"A";"T2";"1220864.253335"
"2015";"A";"S0T";"647172.93137374"
"2015";"A";"STK";"62917.39730989"
"2015";"A";"STL";"584255.53406385"
"2015";"A";"T3";"573691.32196126"
"2015";"A";"A";"289570.45196126"
"2015";"A";"K1";"284120.87"
"2015";"A";"D";"72344.83841899"
"2015";"A";"T4";"889399.10521919"
"2015";"A";"T5";"422566.12495231"
"2015";"A";"N0";"33687.11075351"
"2015";"A";"TB1";"299392.43158902"
"2015";"A";"FGB";"278507.03905027"
"2015";"A";"OH0";"8.365"
"2015";"A";"US0";"89478.21760978"
"2015";"A";"T6";"445057.88078081"
"2015";"A";"N1";"169.91761363"
"2015";"A";"TB2";"199043.8352802"
"2015";"A";"FGK";"199043.8352802"
"2015";"A";"OH1";"793.634"
"2015";"A";"US1";"245050.49388698"
"2015";"A";"UA";"21775.09948607"
"2015";"A";"T7";"601358.85345526"
"2015";"A";"G";"35466.6767392"
"2015";"A";"RIWF";"1608.40114019"
"2015";"A";"S1";"4707.34538178"
"2015";"A";"T8";"559555.77504234"
"2015";"A";"W";"552649.50497906"
"2015";"A";"BE";"6906.27006328"
"2015";"A";"U";"20.65515175"
"2015";"P";"T0";"3841329.40265587"
"2015";"P";"T1";"1392619.18951177"
"2015";"P";"B0";"949519.16912763"
"2015";"P";"K0";"443100.02038413"
"2015";"P";"T2";"1196215.58226933"
"2015";"P";"S0T";"96512.13106055"
"2015";"P";"STK";"4955.31801024"
"2015";"P";"STL";"91556.8130503"
"2015";"P";"T3";"1099703.45120878"
"2015";"P";"A";"1008924.70820878"
"2015";"P";"K1";"90778.743"
"2015";"P";"D";"70560.15534696"
"2015";"P";"T4";"1181934.47552781"
"2015";"P";"T5";"876940.14174112"
"2015";"P";"N0";"99828.25413808"
"2015";"P";"TB1";"776097.72560304"
"2015";"P";"VGB";"396659.54341513"
"2015";"P";"VGK";"377679.78773705"
"2015";"P";"OH0";
"2015";"P";"US0";"1014.162"
"2015";"P";"T6";"204274.60158344"
"2015";"P";"N1";
"2015";"P";"OH1";"578.238"
"2015";"P";"US1";"203696.36358344"
"2015";"P";"UP";"100719.73220326"
"2015";"N";"T0";"494095.92946433"
"2015";"N";"T1";"158839.09217999"
"2015";"N";"T2";"24648.67106568"
"2015";"N";"D";"1784.68307203"
"2015";"N";"T4";"-292535.37030862"
"2015";"N";"T7";"601358.85345526"
"2016";"A";"T0";"4849347.70735775"
"2016";"A";"T1";"1816282.10647613"
"2016";"A";"B0";"1244628.59097731"
"2016";"A";"K0";"571653.51549882"
"2016";"A";"T2";"1281062.76457437"
"2016";"A";"S0T";"654490.3576839"
"2016";"A";"STK";"60297.08178909"
"2016";"A";"STL";"594193.27589481"
"2016";"A";"T3";"626572.40689047"
"2016";"A";"A";"320170.35689047"
"2016";"A";"K1";"306402.05"
"2016";"A";"D";"69496.62065895"
"2016";"A";"T4";"992009.51878514"
"2016";"A";"T5";"412088.40613223"
"2016";"A";"N0";"50778.93238691"
"2016";"A";"TB1";"252973.16831293"
"2016";"A";"FGB";"230845.08235409"
"2016";"A";"OH0";"3.4"
"2016";"A";"US0";"108332.90543239"
"2016";"A";"T6";"553144.65591643"
"2016";"A";"N1";"155.41026003"
"2016";"A";"TB2";"195558.64379739"
"2016";"A";"FGK";"195558.64379739"
"2016";"A";"OH1";"794.5"
"2016";"A";"US1";"356636.10185901"
"2016";"A";"UA";"26776.45673649"
"2016";"A";"T7";"690496.69686316"
"2016";"A";"G";"39400.34942065"
"2016";"A";"RIWF";"1341.15985865"
"2016";"A";"S1";"4406.19454813"
"2016";"A";"T8";"645321.11337987"
"2016";"A";"W";"627672.90555573"
"2016";"A";"BE";"17648.20782414"
"2016";"A";"U";"27.87965586"
"2016";"P";"T0";"4225866.96390172"
"2016";"P";"T1";"1752357.91121946"
"2016";"P";"B0";"1267370.27187356"
"2016";"P";"K0";"484987.6393459"
"2016";"P";"T2";"1156398.00898187"
"2016";"P";"S0T";"100255.87614849"
"2016";"P";"STK";"5208.85849551"
"2016";"P";"STL";"95047.01765299"
"2016";"P";"T3";"1056142.13283338"
"2016";"P";"A";"971686.30383338"
"2016";"P";"K1";"84455.829"
"2016";"P";"D";"71534.69019027"
"2016";"P";"T4";"1245576.35351012"
"2016";"P";"T5";"888096.28711206"
"2016";"P";"N0";"115054.79649615"
"2016";"P";"TB1";"771573.72061591"
"2016";"P";"VGB";"403136.25030636"
"2016";"P";"VGK";"365775.68934942"
"2016";"P";"OH0";
"2016";"P";"US0";"1467.77"
"2016";"P";"T6";"249620.73566947"
"2016";"P";"N1";
"2016";"P";"OH1";"585.46"
"2016";"P";"US1";"249035.27566947"
"2016";"P";"UP";"107859.33072858"
"2016";"N";"T0";"623480.74345603"
"2016";"N";"T1";"63924.19525667"
"2016";"N";"T2";"124664.7555925"
"2016";"N";"D";"-2038.06953133"
"2016";"N";"T4";"-253566.83472497"
"2016";"N";"T7";"690496.69686316"
"2017";"A";"T0";"5162183.55430877"
"2017";"A";"T1";"1906952.25057707"
"2017";"A";"B0";"1319267.61310777"
"2017";"A";"K0";"587684.63746929"
"2017";"A";"T2";"1375378.14808684"
"2017";"A";"S0T";"650708.59381778"
"2017";"A";"STK";"51913.58973405"
"2017";"A";"STL";"598795.00408373"
"2017";"A";"T3";"724669.55426906"
"2017";"A";"A";"374398.32426906"
"2017";"A";"K1";"350271.23"
"2017";"A";"D";"51631.53297752"
"2017";"A";"T4";"1036092.42610681"
"2017";"A";"T5";"411051.78829357"
"2017";"A";"N0";"45934.24061821"
"2017";"A";"TB1";"244224.74578175"
"2017";"A";"FGB";"220049.31864636"
"2017";"A";"OH0";"1.9"
"2017";"A";"US0";"120890.90189361"
"2017";"A";"T6";"590739.73937043"
"2017";"A";"N1";"210.27613572"
"2017";"A";"TB2";"223525.0954278"
"2017";"A";"FGK";"223525.0954278"
"2017";"A";"OH1";"816.55"
"2017";"A";"US1";"366187.81780692"
"2017";"A";"UA";"34300.89844281"
"2017";"A";"T7";"792129.19656052"
"2017";"A";"G";"42494.04545354"
"2017";"A";"RIWF";"871.26645868"
"2017";"A";"S1";"4495.51778895"
"2017";"A";"T8";"744186.23091923"
"2017";"A";"W";"725658.78648831"
"2017";"A";"BE";"18527.44443092"
"2017";"A";"U";"82.13594013"
"2017";"P";"T0";"4476706.70736492"
"2017";"P";"T1";"1890159.4183336"
"2017";"P";"B0";"1318729.3613702"
"2017";"P";"K0";"571430.0569634"
"2017";"P";"T2";"1275967.7570774"
"2017";"P";"S0T";"113110.06507293"
"2017";"P";"STK";"8388.20495152"
"2017";"P";"STL";"104721.86012141"
"2017";"P";"T3";"1162857.69200446"
"2017";"P";"A";"1074037.27700446"
"2017";"P";"K1";"88820.415"
"2017";"P";"D";"55728.14000983"
"2017";"P";"T4";"1254851.39194409"
"2017";"P";"T5";"874991.78703562"
"2017";"P";"N0";"143790.03328473"
"2017";"P";"TB1";"728546.77675089"
"2017";"P";"VGB";"390063.86797395"
"2017";"P";"VGK";"334897.87370281"
"2017";"P";"OH0";
"2017";"P";"US0";"2654.977"
"2017";"P";"T6";"262586.06594947"
"2017";"P";"N1";
"2017";"P";"OH1";"78.36"
"2017";"P";"US1";"262507.70594947"
"2017";"P";"UP";"117273.538959"
"2017";"N";"T0";"685476.84694385"
"2017";"N";"T1";"16792.83224346"
"2017";"N";"T2";"99410.39100944"
"2017";"N";"D";"-4096.6070323"
"2017";"N";"T4";"-218758.96583728"
"2017";"N";"T7";"792129.19656052"
"2018";"A";"T0";"5053172.91059529"
"2018";"A";"T1";"1959478.23085264"
"2018";"A";"B0";"1361089.9354325"
"2018";"A";"K0";"598388.29542014"
"2018";"A";"T2";"1292147.23988294"
"2018";"A";"S0T";"626230.74223125"
"2018";"A";"STK";"55216.5488157"
"2018";"A";"STL";"571014.19341555"
"2018";"A";"T3";"665916.49765169"
"2018";"A";"A";"333283.99165169"
"2018";"A";"K1";"332632.506"
"2018";"A";"D";"69543.98593015"
"2018";"A";"T4";"955505.93775432"
"2018";"A";"T5";"406891.57673071"
"2018";"A";"N0";"34982.44260394"
"2018";"A";"TB1";"243924.46664491"
"2018";"A";"FGB";"213598.69166144"
"2018";"A";"OH0";"2.6"
"2018";"A";"US0";"127982.06748186"
"2018";"A";"T6";"517353.33715429"
"2018";"A";"N1";"260.29248537"
"2018";"A";"TB2";"208844.49878146"
"2018";"A";"FGK";"208844.49878146"
"2018";"A";"OH1";"512.17"
"2018";"A";"US1";"307736.37588746"
"2018";"A";"UA";"31261.02386932"
"2018";"A";"T7";"776497.51617525"
"2018";"A";"G";"42237.31847995"
"2018";"A";"RIWF";"1188.40501469"
"2018";"A";"S1";"4440.58670517"
"2018";"A";"T8";"728730.27848903"
"2018";"A";"W";"695928.03819699"
"2018";"A";"BE";"32802.24029204"
"2018";"A";"U";"-99.07251359"
"2018";"P";"T0";"4252041.72759883"
"2018";"P";"T1";"1825915.89688699"
"2018";"P";"B0";"1327879.38274213"
"2018";"P";"K0";"498036.51414486"
"2018";"P";"T2";"1146189.33472007"
"2018";"P";"S0T";"120943.86582513"
"2018";"P";"STK";"7445.43737755"
"2018";"P";"STL";"113498.42844758"
"2018";"P";"T3";"1025245.46889494"
"2018";"P";"A";"951316.66189494"
"2018";"P";"K1";"73928.807"
"2018";"P";"D";"67778.7014994"
"2018";"P";"T4";"1212157.79449237"
"2018";"P";"T5";"819939.10857823"
"2018";"P";"N0";"114403.13409535"
"2018";"P";"TB1";"701678.91048288"
"2018";"P";"VGB";"381964.92953681"
"2018";"P";"VGK";"315380.02123895"
"2018";"P";"OH0";
"2018";"P";"US0";"3857.064"
"2018";"P";"T6";"270769.85946875"
"2018";"P";"N1";
"2018";"P";"OH1";"23.43"
"2018";"P";"US1";"270746.42946875"
"2018";"P";"UP";"121448.82644539"
"2018";"N";"T0";"801131.18299646"
"2018";"N";"T1";"133562.33396565"
"2018";"N";"T2";"145957.90516287"
"2018";"N";"D";"1765.28443075"
"2018";"N";"T4";"-256651.85673805"
"2018";"N";"T7";"776497.51617525"
"2019";"A";"T0";"5320649.60257402"
"2019";"A";"T1";"2065275.64835956"
"2019";"A";"B0";"1381803.87635603"
"2019";"A";"K0";"683471.77200353"
"2019";"A";"T2";"1429298.35300874"
"2019";"A";"S0T";"659691.77080729"
"2019";"A";"STK";"55417.48586837"
"2019";"A";"STL";"604274.28493893"
"2019";"A";"T3";"769606.58220145"
"2019";"A";"A";"403733.56920145"
"2019";"A";"K1";"365873.013"
"2019";"A";"D";"59842.60985521"
"2019";"A";"T4";"939824.28167179"
"2019";"A";"T5";"404106.5918583"
"2019";"A";"N0";"22442.19468571"
"2019";"A";"TB1";"246459.04033813"
"2019";"A";"FGB";"188887.34969706"
"2019";"A";"OH0";"3.106"
"2019";"A";"US0";"135202.25083446"
"2019";"A";"T6";"498256.08494209"
"2019";"A";"N1";"276.23132693"
"2019";"A";"TB2";"212014.8957297"
"2019";"A";"FGK";"212014.8957297"
"2019";"A";"OH1";"565.965"
"2019";"A";"US1";"285398.99288546"
"2019";"A";"UA";"37461.6048714"
"2019";"A";"T7";"826408.70967871"
"2019";"A";"G";"49110.85393662"
"2019";"A";"RIWF";"1368.65435384"
"2019";"A";"S1";"4380.61554007"
"2019";"A";"T8";"771569.13236637"
"2019";"A";"W";"733368.84137755"
"2019";"A";"BE";"38200.29098882"
"2019";"A";"U";"-20.54651819"
"2019";"P";"T0";"4658856.47164331"
"2019";"P";"T1";"1974512.76201206"
"2019";"P";"B0";"1375207.12352107"
"2019";"P";"K0";"599305.63849099"
"2019";"P";"T2";"1411900.91716672"
"2019";"P";"S0T";"142011.50263672"
"2019";"P";"STK";"10057.84391036"
"2019";"P";"STL";"131953.65872637"
"2019";"P";"T3";"1269889.41453"
"2019";"P";"A";"1188931.54153"
"2019";"P";"K1";"80957.873"
"2019";"P";"D";"59084.97648771"
"2019";"P";"T4";"1213357.81597682"
"2019";"P";"T5";"795759.98800901"
"2019";"P";"N0";"86946.78020545"
"2019";"P";"TB1";"704813.26580356"
"2019";"P";"VGB";"403498.57113136"
"2019";"P";"VGK";"295298.59644155"
"2019";"P";"OH0";
"2019";"P";"US0";"3999.942"
"2019";"P";"T6";"281793.99971243"
"2019";"P";"N1";
"2019";"P";"OH1";"30.052"
"2019";"P";"US1";"281763.94771243"
"2019";"P";"UP";"135803.82825538"
"2019";"N";"T0";"661793.13093071"
"2019";"N";"T1";"90762.8863475"
"2019";"N";"T2";"17397.43584202"
"2019";"N";"D";"757.6333675"
"2019";"N";"T4";"-273533.53430503"
"2019";"N";"T7";"826408.70967871"
"2020";"A";"T0";"5358682.61133222"
"2020";"A";"T1";"2012763.36199737"
"2020";"A";"B0";"1414513.69608638"
"2020";"A";"K0";"598249.66591098"
"2020";"A";"T2";"1486125.92066836"
"2020";"A";"S0T";"652604.45172007"
"2020";"A";"STK";"60667.02621681"
"2020";"A";"STL";"591937.42550326"
"2020";"A";"T3";"833521.46894829"
"2020";"A";"A";"437603.15894829"
"2020";"A";"K1";"395918.31"
"2020";"A";"D";"83914.34333912"
"2020";"A";"T4";"821739.93186014"
"2020";"A";"T5";"402840.27193259"
"2020";"A";"N0";"17952.59260659"
"2020";"A";"TB1";"242338.1818706"
"2020";"A";"FGB";"202224.40192298"
"2020";"A";"OH0";"4.958"
"2020";"A";"US0";"142544.5394554"
"2020";"A";"T6";"393855.15090719"
"2020";"A";"N1";"907.62630857"
"2020";"A";"TB2";"212606.56050082"
"2020";"A";"FGK";"212606.56050082"
"2020";"A";"OH1";"808.98"
"2020";"A";"US1";"179531.9840978"
"2020";"A";"UA";"25044.50902036"
"2020";"A";"T7";"954139.05346723"
"2020";"A";"G";"55747.12079425"
"2020";"A";"RIWF";"1849.57774245"
"2020";"A";"S1";"4363.87669915"
"2020";"A";"T8";"892262.72615703"
"2020";"A";"W";"812132.65497233"
"2020";"A";"BE";"80130.0711847"
"2020";"A";"U";"-84.24792565"
"2020";"P";"T0";"4558912.84477179"
"2020";"P";"T1";"1770543.42777233"
"2020";"P";"B0";"1219208.72402926"
"2020";"P";"K0";"551334.70374306"
"2020";"P";"T2";"1416346.9080264"
"2020";"P";"S0T";"160374.2136312"
"2020";"P";"STK";"24213.27590199"
"2020";"P";"STL";"136160.93772921"
"2020";"P";"T3";"1255972.6943952"
"2020";"P";"A";"1172611.8653952"
"2020";"P";"K1";"83360.829"
"2020";"P";"D";"81437.54906124"
"2020";"P";"T4";"1290584.95991182"
